周,生产计划/件,实际需求量/件,库存量/件,缺货量/件,服务水平
101,12.98181818181818,10.0,2.9818181818181806,0,1
102,10.57018181818182,2.0,11.552000000000001,0,1
103,0,2.0,9.552000000000001,0,1
104,0,4.0,5.552000000000001,0,1
105,0,2.0,3.5520000000000014,0,1
106,0,0.0,3.5520000000000014,0,1
107,0,6.0,0,2.4479999999999986,0.5920000000000002
108,7.406490566037734,5.0,0,0.04150943396226481,0.9916981132075471
109,6.591042144242639,0.0,6.549532710280374,0,1
110,0,3.0,3.549532710280374,0,1
111,0,2.0,1.5495327102803742,0,1
112,1.090467289719626,0.0,2.64,0,1
113,0,3.0,0,0.3599999999999999,0.88
114,3.5814285714285714,4.0,0,0.7785714285714285,0.8053571428571429
115,4.959102402022756,4.0,0.18053097345132763,0,1
116,4.998416394969725,0.0,5.178947368421053,0,1
117,0,2.0,3.1789473684210527,0,1
118,0,2.0,1.1789473684210527,0,1
119,1.426180836707153,0.0,2.6051282051282056,0,1
120,0,6.0,0,3.3948717948717944,0.43418803418803426
121,9.406636500754146,2.0,4.011764705882353,0,1
122,0,10.0,0,5.988235294117647,0.4011764705882353
123,18.596499756927564,3.0,9.608264462809917,0,1
124,0,1.0,8.608264462809917,0,1
125,0,3.0,5.608264462809917,0,1
126,0,4.0,1.6082644628099168,0,1
127,2.5901355371900836,2.0,2.1984000000000004,0,1
128,0,3.0,0,0.8015999999999996,0.7328000000000001
129,4.000025196850394,3.0,0.19842519685039406,0,1
130,2.998449803149606,2.0,1.196875,0,1
131,1.3984738372093024,0.0,2.5953488372093023,0,1
132,0,4.0,0,1.4046511627906977,0.6488372093023256
133,4.624498491034972,6.0,0,2.7801526717557254,0.5366412213740458
134,9.798334489937542,7.0,0.018181818181816745,0,1
135,9.39234449760766,6.0,3.4105263157894754,0,1
136,5.589473684210525,2.0,7.0,0,1
137,0,3.0,4.0,0,1
138,0,4.0,0,0.0,1.0
139,4.198540145985401,8.0,0,3.801459854014599,0.5248175182481751
140,13.598561303289962,4.0,5.797101449275363,0,1
141,0,7.0,0,1.2028985507246368,0.8281573498964805
142,9.58575569358178,3.0,5.382857142857143,0,1
143,0,2.0,3.3828571428571426,0,1
144,0,6.0,0,2.6171428571428574,0.5638095238095238
145,8.596163836163836,6.0,0,0.0209790209790226,0.9965034965034962
146,6.993201243201247,16.0,0,9.027777777777775,0.435763888888889
147,39.99329501915708,6.0,24.965517241379306,0,1
148,0,12.0,12.965517241379306,0,1
149,0,8.0,4.965517241379306,0,1
150,6.737185461323399,4.0,7.702702702702705,0,1
151,0,8.0,0,0.2972972972972947,0.9628378378378382
152,8.987963963963963,8.0,0.6906666666666688,0,1
153,8.988803532008827,5.0,4.679470198675496,0,1
154,0.7889508539560834,12.0,0,6.531578947368421,0.45570175438596494
155,20.7969384244926,3.0,11.265359477124177,0,1
156,0,8.0,3.2653594771241767,0,1
157,5.381092135779049,7.0,1.6464516129032258,0,1
158,6.589445822994209,0.0,8.235897435897435,0,1
159,0,1.0,7.235897435897435,0,1
160,0,2.0,5.235897435897435,0,1
161,0,2.0,3.235897435897435,0,1
162,0,0.0,3.235897435897435,0,1
163,0,3.0,0.23589743589743506,0,1
164,2.099905033238368,1.0,1.3358024691358032,0,1
165,0,1.0,0.33580246913580325,0,1
166,1.7910267991568802,13.0,0,10.873170731707317,0.1636022514071295
167,37.55317073170731,8.0,18.679999999999996,0,1
168,0,11.0,7.679999999999996,0,1
169,9.16790419161677,6.0,10.847904191616767,0,1
170,0,11.0,0,0.15209580838323333,0.986173108328797
171,14.978131311341809,2.0,12.826035502958575,0,1
172,0,7.0,5.826035502958575,0,1
173,0,7.0,0,1.1739644970414247,0.8322907861369393
174,9.380941241227472,7.0,1.206976744186047,0,1
175,6.993023255813952,0.0,8.2,0,1
176,0,5.0,3.1999999999999993,0,1
177,0,13.0,0,9.8,0.2461538461538461
